City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
400,Manuk Mangkaw,PH,4.8,119.85,82.56,75,100,1.5
401,Sitka,US,57.0531,-135.33,42.69,75,75,5.75
402,Tazovskiy,RU,67.4667,78.7,4.91,94,100,10.96
403,Yar-Sale,RU,66.8333,70.8333,8.02,95,56,4.56
404,Lady Lake,US,28.9175,-81.9229,72.97,62,1,1.99
405,Bend,US,44.0582,-121.3153,39.45,94,90,1.99
406,Longonjo,AO,-12.9067,15.2533,70.83,64,58,3.06
407,Gambissara,SN,13.2382,-14.3108,89.22,37,50,4.88
408,Broken Hill,AU,-31.95,141.4333,62.31,25,100,4.61
409,Mont-Dore,NC,-22.2833,166.5833,72.0,99,36,4.43
410,Boras,SE,57.721,12.9401,49.55,92,100,9.28
411,Espoo,FI,60.25,24.6667,50.77,91,75,4.0
412,Ambilobe,MG,-13.2,49.05,74.01,88,12,3.22
413,Tumkur,IN,13.3422,77.1017,70.84,95,78,5.48
414,Tateyama,JP,34.9833,139.8667,61.02,88,80,11.95
415,Yerbogachen,RU,61.2767,108.0108,19.78,75,100,6.8
416,Sechura,PE,-5.5569,-80.8222,76.98,54,34,15.68
417,Turbat,PK,26.0023,63.044,81.9,15,0,23.87
418,Kalabo,ZM,-14.97,22.6814,79.2,42,100,3.96
419,Andenes,NO,69.3143,16.1194,44.58,76,100,16.11
420,San Buenaventura,MX,27.0833,-101.5333,87.48,18,0,6.38
421,Port Augusta,AU,-32.5,137.7667,61.7,24,97,4.65
422,Metro,ID,-5.1131,105.3067,76.48,89,100,3.09
423,Husavik,IS,66.0449,-17.3389,33.71,99,100,23.44
424,Canazas,PA,8.3167,-81.2167,80.1,83,100,4.14
425,Bolshaya Sosnova,RU,57.6713,54.6029,42.28,94,100,9.22
426,Arenzano,IT,44.4052,8.6832,61.09,76,75,18.41
427,Tiznit,MA,29.5833,-9.5,66.87,46,0,2.26
428,Shingu,JP,33.7333,135.9833,59.36,85,42,5.97
429,Rayagada,IN,19.1667,83.4167,72.12,96,31,1.79
430,Arica,CL,-18.475,-70.3042,78.35,68,0,14.97
431,Dondo,MZ,-19.6094,34.7431,74.71,75,35,8.46
432,Puerto Asis,CO,0.5133,-76.5007,88.36,92,89,2.44
433,Sucila,MX,21.15,-88.3167,86.22,38,42,5.66
434,Haines Junction,CA,60.7522,-137.5108,35.55,51,100,4.61
435,Pavilosta,LV,56.8879,21.1859,51.75,90,87,9.48
436,Moose Factory,CA,51.2585,-80.6094,42.8,81,90,8.05
437,Zhigalovo,RU,54.8097,105.1578,28.15,94,98,2.48
438,Korhogo,CI,9.45,-5.6333,78.22,63,94,4.05
439,Kyzyl-Suu,KG,42.3414,78.0056,34.83,63,98,8.25
440,Jaru,BR,-10.4389,-62.4664,94.86,38,56,8.55
441,Meadow Lake,US,34.8014,-106.5436,65.82,27,100,5.1
442,Two Rivers,US,44.1539,-87.5693,51.17,61,90,3.0
443,Derac,HT,19.65,-71.8167,86.63,57,100,10.07
444,Maravilha,BR,-26.7608,-53.1725,79.61,66,3,4.7
445,Yelizovo,RU,53.1873,158.3805,24.94,63,40,6.71
446,Burnie,AU,-41.0667,145.9167,48.92,63,100,11.34
447,Ewa Beach,US,21.3156,-158.0072,77.68,71,20,0.0
448,Kautokeino,NO,69.0125,23.0412,29.61,96,100,2.89
449,Kolyvan,RU,55.3053,82.7391,28.06,83,100,13.35
450,Debre Sina,ET,9.85,39.7667,50.32,89,91,2.57
451,Clyde,US,41.3042,-82.9752,58.55,72,7,16.53
452,Coquimbo,CL,-29.9533,-71.3436,62.33,72,90,10.36
453,New London,US,41.4834,-72.0662,67.39,71,40,7.0
454,Padang,ID,-0.9492,100.3543,75.79,93,100,4.38
455,Lasa,IT,46.6166,10.7002,50.74,98,100,4.21
456,Sao Joao Da Barra,BR,-21.6403,-41.0511,77.09,88,100,13.38
457,Nikki,BJ,9.9401,3.2108,78.58,35,88,3.42
458,Zhaoyuan,CN,37.3592,120.3964,51.8,66,100,12.75
459,Mount Pleasant,US,32.7941,-79.8626,73.0,61,1,1.01
460,Nanakuli,US,21.3906,-158.1547,77.7,78,1,3.44
461,Belyy Yar,RU,53.6039,91.3903,36.86,76,0,6.71
462,Kawalu,ID,-7.3817,108.2082,73.29,97,100,0.69
463,Mayumba,GA,-3.432,10.6554,77.41,86,100,6.11
464,Airai,TL,-8.9266,125.4092,60.42,85,78,1.48
465,Vestmannaeyjar,IS,63.4427,-20.2734,38.39,75,0,25.32
466,Teguldet,RU,57.3064,88.1667,31.51,97,100,8.46
467,Pisco,PE,-13.7,-76.2167,68.05,73,0,11.5
468,Nykoping,SE,58.753,17.0079,48.06,94,0,6.91
469,Tilichiki,RU,60.4667,166.1,-6.95,97,90,11.54
470,Kruisfontein,ZA,-34.0033,24.7314,63.46,87,99,5.57
471,Chapais,CA,49.7834,-74.8492,42.58,96,100,5.23
472,Vao,NC,-22.6667,167.4833,71.04,64,23,9.75
473,Bemidji,US,47.4736,-94.8803,41.18,70,90,13.8
474,Changji,CN,44.0167,87.3167,45.39,65,0,4.47
475,Puerto Escondido,MX,15.85,-97.0667,85.03,70,40,0.0
476,Dingle,PH,10.9995,122.6711,74.97,89,100,7.14
477,San Jose,US,37.3394,-121.895,65.08,65,75,8.05
478,Clyde River,CA,70.4692,-68.5914,21.43,93,75,8.05
479,Parkes,AU,-33.1333,148.1833,54.36,67,100,4.74
480,Wagar,SD,16.1525,36.2032,85.73,46,47,17.81
481,Mineros,BO,-17.1167,-63.2333,96.39,28,86,2.73
482,Vanavara,RU,60.34,102.2797,22.19,64,100,4.16
483,Prince Rupert,CA,54.3161,-130.3201,51.49,51,97,18.41
484,Ponta Delgada,PT,37.7333,-25.6667,73.51,88,20,17.27
485,Nizwa,OM,22.9333,57.5333,80.17,23,2,6.13
486,Dolinsk,RU,47.35,142.8,37.26,85,100,8.88
487,Tekeli,KZ,44.83,78.8239,38.19,78,100,4.41
488,Namibe,AO,-15.1961,12.1522,67.24,71,88,13.51
489,Iki-Burul,RU,45.8208,44.6472,43.14,86,100,12.55
490,Lixourion,GR,38.2019,20.4314,57.06,67,0,2.8
491,Vallenar,CL,-28.5708,-70.7581,81.54,21,77,13.02
492,Touros,BR,-5.1989,-35.4608,85.1,68,47,15.61
493,Le Passage,FR,44.2014,0.6028,63.18,94,75,16.11
494,Pandan,PH,14.0453,124.1694,79.88,76,96,12.8
495,Kazachinskoye,RU,57.6953,93.2761,32.77,96,100,7.56
496,Luau,AO,-10.7073,22.2247,68.02,88,85,2.21
497,Rocha,UY,-34.4833,-54.3333,72.64,75,100,6.78
498,Owando,CG,-0.4819,15.8999,71.92,98,100,0.49
499,Bay Roberts,CA,47.5999,-53.2648,48.02,82,63,5.01
500,Mozarlandia,BR,-14.7447,-50.5706,88.38,48,78,8.95
501,Nemuro,JP,43.3236,145.575,50.43,66,7,8.32
502,Guymon,US,36.6828,-101.4816,53.55,46,1,16.11
503,Beidao,CN,34.5686,105.8933,48.74,86,100,3.58
504,Bilibino,RU,68.0546,166.4372,-23.71,100,100,2.26
505,Kardailovo,RU,51.5386,53.9042,42.17,89,65,8.39
506,Faanui,PF,-16.4833,-151.75,78.6,69,98,15.1
507,Khromtau,KZ,50.2503,58.4347,42.44,79,91,14.81
508,Kenai,US,60.5544,-151.2583,42.15,97,1,5.75
509,Kovylkino,RU,54.0388,43.9139,43.11,79,14,8.81
510,Synevyr,UA,48.4875,23.6258,43.95,64,0,2.51
511,Birao,CF,10.2849,22.7882,81.37,35,80,5.21
512,Kahului,US,20.8947,-156.47,79.84,67,1,0.0
513,San Rafael Del Sur,NI,11.8485,-86.4384,86.97,69,67,3.71
514,Flin Flon,CA,54.7682,-101.865,33.64,86,90,8.05
515,Kiunga,PG,-6.1219,141.2906,73.67,100,100,1.7
516,Nyurba,RU,63.2842,118.3319,14.81,87,66,7.4
517,Tadine,NC,-21.55,167.8833,70.77,67,38,8.01
518,Pravia,ES,43.4906,-6.1508,57.49,77,40,16.11
519,Andros Town,BS,24.7,-77.7667,84.16,53,97,9.26
520,Shiraz,IR,29.6036,52.5388,53.04,37,0,0.0
521,Nalut,LY,30.3333,10.85,72.95,27,4,7.0
522,Tsumeb,NA,-19.2333,17.7167,81.95,11,6,12.3
523,Nouadhibou,MR,20.931,-17.0347,68.38,85,4,16.8
524,Goderich,CA,43.7501,-81.7165,53.91,76,6,12.66
525,Ugoofaaru,MV,5.6667,73.0,81.75,80,100,14.88
526,Iraray,PH,8.9936,118.0511,78.22,84,100,6.49
527,Neya,RU,58.2972,43.8681,40.26,92,49,6.44
528,La Sarre,CA,48.8002,-79.1996,50.77,54,67,8.46
529,Beloha,MG,-25.1667,45.05,73.04,76,95,5.68
530,Manakara,MG,-22.1333,48.0167,72.54,92,87,9.1
531,Malanje,AO,-9.5402,16.341,69.01,83,100,2.24
532,Moussoro,TD,13.6408,16.4901,90.5,14,71,10.92
533,Eureka,US,40.8021,-124.1637,65.75,84,23,1.01
534,Durazno,UY,-33.4131,-56.5006,78.26,63,40,9.35
535,Laguna,US,38.421,-121.4238,65.14,72,75,1.01
536,Oriximina,BR,-1.7656,-55.8661,89.67,52,97,3.94
537,Genhe,CN,50.7833,121.5167,21.85,55,8,2.68
538,Maumere,ID,-8.6199,122.2111,80.06,79,94,1.28
539,Yarmouth,US,41.7057,-70.2286,66.65,84,20,8.01
540,Narathiwat,TH,6.3333,101.75,76.82,93,100,2.84
541,Grand Gaube,MU,-20.0064,57.6608,73.8,78,19,5.01
542,Sohag,EG,26.557,31.6948,80.89,33,24,7.49
543,Salinas,US,36.6777,-121.6555,64.92,62,1,0.0
544,Zhicheng,CN,30.2956,111.5047,62.67,71,100,4.07
545,Ferme-Neuve,CA,46.7001,-75.4493,49.78,98,100,4.88
546,Prachuap Khiri Khan,TH,12.2167,99.75,72.0,95,99,1.63
547,Maceio,BR,-9.6658,-35.7353,87.24,62,20,13.8
548,Manzhouli,CN,49.6,117.4333,25.16,36,15,5.61
549,Baishishan,CN,43.5833,127.5667,38.89,86,100,2.44
550,Bushenyi,UG,-0.5853,30.2114,60.55,94,100,1.95
551,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,23.59,63,40,6.71
552,Lexington,US,37.9887,-84.4777,60.8,66,75,1.01
553,Pirovskoye,RU,57.6267,92.2658,32.88,98,100,9.33
554,Ballina,AU,-28.8667,153.5667,64.36,76,100,8.05
555,Morehead,US,37.2711,-87.1764,62.85,68,0,3.0
556,Mareeba,AU,-17.0,145.4333,74.12,94,89,6.31
557,Gayeri,BF,12.6497,0.4931,88.2,14,38,9.22
558,Kaduqli,SD,11.0167,29.7167,85.28,43,100,4.72
559,Oktyabrskiy,RU,54.4815,53.471,44.96,86,64,11.27
560,Nizza Monferrato,IT,44.7738,8.3539,57.04,92,100,1.88
561,Inirida,CO,3.8653,-67.9239,79.66,92,100,3.22
562,Stanilesti,RO,46.6183,28.1714,48.07,81,0,3.36
563,Klyuchi,RU,52.2667,79.1667,27.09,77,45,12.33
564,Santa Marta,CO,11.2408,-74.199,81.03,78,97,7.0
565,Kavaratti,IN,10.5669,72.642,81.46,79,100,3.65
566,Uaua,BR,-9.8414,-39.4817,92.73,26,84,10.96
567,Maningrida,AU,-12.0667,134.2667,77.94,85,16,4.74
568,Ishigaki,JP,24.3448,124.1572,76.93,66,31,16.4
569,Kudahuvadhoo,MV,2.6708,72.8944,82.89,76,27,17.76
570,Urubicha,BO,-15.3833,-62.95,91.45,38,90,0.47
571,Alghero,IT,40.5589,8.3181,66.29,94,40,2.3
572,Edd,ER,13.9297,41.6925,87.37,56,36,19.33
573,Conceicao Da Barra,BR,-18.5933,-39.7322,77.63,77,93,10.0
574,Tual,ID,-5.6667,132.75,83.77,74,100,13.15
575,Sistranda,NO,63.7256,8.834,49.89,83,0,13.94
576,Lulea,SE,65.5842,22.1547,35.67,100,75,4.61
577,Angola,AO,-12.5,18.5,64.13,89,100,4.5
578,Elizabeth City,US,36.2946,-76.2511,72.03,63,20,5.99
579,Iqaluit,CA,63.7506,-68.5145,37.13,69,90,4.0
580,Olinda,BR,-8.0089,-34.8553,82.13,74,75,5.75
581,Ust-Nera,RU,64.5667,143.2,-16.42,100,72,5.64
582,Ludvika,SE,60.1496,15.1878,43.03,96,100,6.11
583,Ketchikan,US,55.3422,-131.6461,37.87,87,1,0.0
584,Rovaniemi,FI,66.5,25.7167,35.01,100,90,4.61
585,Tourlaville,FR,49.6383,-1.5664,56.66,82,75,18.41
586,Hambantota,LK,6.1241,81.1185,78.57,86,47,2.86
587,Bagdarin,RU,54.4333,113.6,23.77,78,14,1.32
588,Bima,ID,-8.4667,118.7167,78.21,90,42,0.29
589,Mabaruma,GY,8.2,-59.7833,86.0,79,40,9.22
590,Dakoro,NE,14.5106,6.765,88.54,13,34,9.95
591,Mikhaylovka,RU,50.06,43.2379,43.93,57,0,4.79
592,Belidzhi,RU,41.8918,48.4125,55.38,87,7,6.15
593,Lumut,MY,4.2323,100.6298,79.16,89,20,0.0
594,Novokayakent,RU,42.3937,47.9861,55.45,88,66,3.36
595,Escuinapa,MX,22.85,-105.8,86.81,55,0,5.28
596,Port-Gentil,GA,-0.7193,8.7815,78.76,89,75,14.97
597,Champasak,LA,14.75,106.0,71.8,99,100,0.29
598,Barranca,PE,-10.75,-77.7667,67.71,71,15,10.38
599,Almeirim,BR,-1.5233,-52.5817,93.11,42,77,4.21
600,Yeppoon,AU,-23.1333,150.7333,69.58,76,100,22.41
601,Saint John,CA,45.2727,-66.0677,59.38,100,90,11.5
602,Cerrito,CO,6.8432,-72.694,58.39,82,100,3.51
603,Aksu,CN,41.1231,80.2644,46.36,42,0,4.83
604,Kaabong,UG,3.4836,34.1492,72.32,41,35,7.83
605,Camacupa,AO,-12.0167,17.4833,65.91,88,100,6.96
606,Quatre Cocos,MU,-20.2078,57.7625,73.51,77,0,7.78
607,Aykhal,RU,66.0,111.5,8.8,92,100,22.17
608,Tvedestrand,NO,58.622,8.9315,53.33,89,100,13.65
609,Oktyabrskoye,RU,43.0645,44.7417,37.54,100,90,4.47
610,Guacara,VE,10.2261,-67.877,80.49,71,87,4.36
611,Guerrero Negro,MX,27.9769,-114.0611,72.7,56,100,9.15
612,Komsomolskiy,UZ,40.4272,71.7189,47.62,65,1,6.91
613,De-Kastri,RU,51.4667,140.7833,23.43,71,0,4.05
614,Dossor,KZ,47.5272,52.9811,47.28,71,0,7.14
615,Evensk,RU,61.95,159.2333,-0.67,79,55,11.32
616,Zhezkazgan,KZ,47.8043,67.7144,42.66,74,100,7.87
617,Belmonte,BR,-15.8631,-38.8828,84.2,67,66,8.66
618,Coihaique,CL,-45.5752,-72.0662,67.95,26,0,11.5
619,Twin Falls,US,42.3505,-114.6445,44.49,76,90,5.75
620,Oksbol,DK,55.6268,8.2876,54.21,90,100,24.67
621,Elat,IL,29.5581,34.9482,78.64,50,13,4.61
622,Lianzhou,CN,24.7811,112.3825,63.77,98,100,2.17
623,Maitum,PH,6.0392,124.4986,76.8,84,65,4.47
624,Mundo Nuevo,MX,18.7,-95.5,79.07,67,30,4.9
625,Nova Londrina,BR,-22.7658,-52.985,77.86,67,12,9.37
626,Gogrial,SS,8.5332,28.1004,80.19,57,41,3.89
627,Northam,GB,51.0333,-4.2167,53.62,70,14,28.97
628,Boshnyakovo,RU,49.6333,142.1667,26.38,65,3,6.4
629,Bahia Blanca,AR,-38.7196,-62.2724,59.94,56,99,12.82
630,Magan,ES,39.9683,-3.931,67.32,70,100,25.52
631,Fairmont,US,39.4851,-80.1426,57.11,85,100,1.01
632,Makubetsu,JP,45.3714,141.8211,44.24,86,100,16.69
633,Kudat,MY,6.8837,116.8477,78.73,94,20,0.0
634,Canavieiras,BR,-15.675,-38.9472,84.16,66,46,7.25
635,Gelemso,ET,8.8167,40.5167,60.91,74,95,3.98
636,Itarema,BR,-2.9248,-39.9167,84.02,67,53,16.26
637,Redmond,US,47.674,-122.1215,57.92,60,0,1.01
638,Bidar,IN,17.9,77.55,68.02,77,93,6.73
639,Bindura,ZW,-17.3019,31.3306,81.01,40,97,5.77
640,San Carlos De Bariloche,AR,-41.1456,-71.3082,64.44,28,20,16.11
641,Nome,US,64.5011,-165.4064,17.67,79,1,0.0
642,Xambioa,BR,-6.4111,-48.5364,85.26,56,96,1.41
643,Beneditinos,BR,-5.45,-42.3667,90.73,46,91,4.18
644,Bereda,ES,43.2686,-7.5406,57.42,94,100,6.24
645,Kaitong,CN,44.8135,123.15,28.56,36,12,7.25
646,Beba,CU,22.4437,-79.7253,84.47,61,100,7.0
647,Kalmunai,LK,7.4167,81.8167,78.87,87,75,7.07
648,Itoman,JP,26.1247,127.6694,73.42,80,75,3.44
649,Tambura,SS,5.6,27.4667,71.87,87,91,2.59
650,Miri,MY,4.4148,114.0089,77.14,94,40,1.14
651,Port Said,EG,31.2565,32.2841,76.98,78,0,6.91
652,Vilanova Del Cami,ES,41.5717,1.6375,68.88,77,100,1.99
653,Isiro,CD,2.7739,27.616,67.66,98,100,1.34
654,Tyret Pervaya,RU,53.6703,102.3106,29.88,86,51,4.81
655,Half Moon Bay,US,37.4636,-122.4286,65.44,70,20,1.01
656,Lana,IT,46.6124,11.1559,55.8,77,100,1.79
657,Nakonde,ZM,-9.3421,32.745,69.39,60,94,4.5
658,College,US,64.8569,-147.8028,46.06,50,75,5.75
659,Grand Island,US,40.925,-98.342,45.19,49,90,3.0
660,Alamosa,US,37.4695,-105.87,57.65,36,1,3.44
661,South Yuba City,US,39.1166,-121.6391,65.98,76,20,0.0
662,Elko,US,41.0002,-115.5012,58.05,71,1,1.01
663,Naze,JP,28.3667,129.4833,69.01,81,100,13.62
664,Syracuse,IT,37.0881,15.2792,64.45,87,100,8.14
665,Poya,NC,-21.35,165.15,70.02,74,8,2.48
666,Bridlington,GB,54.0831,-0.1919,51.98,71,17,31.07
667,Rudnogorsk,RU,57.2639,103.7519,29.46,91,100,2.66
668,Ginda,IN,30.6945,78.4932,48.43,45,0,5.55
669,Axim,GH,4.8699,-2.2405,79.45,84,99,10.33
670,Adilcevaz,TR,38.8039,42.7342,49.71,69,100,5.5
671,Abonnema,NG,4.7084,6.7931,77.83,85,10,6.78
672,Quesnel,CA,52.9999,-122.5029,21.7,100,90,0.0
673,Sarkikaraagac,TR,38.0794,31.3664,50.4,77,99,4.7
674,Kokopo,PG,-4.352,152.2633,76.8,82,67,3.09
675,Kinsale,IE,51.7075,-8.5306,47.23,87,40,14.97
676,Zhigansk,RU,66.7697,123.3711,9.0,92,93,15.66
677,Tessalit,ML,20.1986,1.0114,86.94,13,2,1.83
678,Sao Joao Dos Patos,BR,-6.495,-43.7022,89.08,38,98,6.89
679,Oranjemund,NA,-28.55,16.4333,63.3,72,100,8.81
680,Novokizhinginsk,RU,51.6115,109.5917,27.36,80,87,3.65
681,Vostok,RU,46.4856,135.8833,26.83,94,19,1.21
682,Springbok,ZA,-29.6643,17.8865,56.34,77,100,8.55
683,Manggar,ID,-2.8833,108.2667,79.02,84,100,3.13
684,Melfort,CA,52.8667,-104.6177,34.56,69,71,10.36
685,Sobolevo,RU,54.4299,31.8996,40.14,82,3,8.01
686,La Union,PE,-5.4,-80.75,84.45,38,20,16.4
687,Kiruna,SE,67.8557,20.2251,27.52,100,75,2.3
688,Gunnaur,IN,28.25,78.4333,67.03,53,0,3.76
689,Bonfim,BR,3.0833,-59.95,89.55,46,100,2.57
690,Palmital,BR,-22.7889,-50.2175,67.78,88,100,6.96
691,Banjarmasin,ID,-3.3244,114.591,75.34,95,100,4.99
692,Alofi,NU,-19.0595,-169.9187,75.09,83,37,6.91
693,Debre Birhan,ET,9.6833,39.5333,49.37,89,85,3.6
694,Xuanzhou,CN,30.9525,118.7553,57.96,82,100,4.21
695,Tanete,ID,-3.9443,119.7848,75.76,92,100,2.1
696,Bella Vista,US,36.4295,-94.2316,60.6,71,40,1.99
697,Kingman,US,35.1894,-114.053,75.13,23,1,10.0
698,Point Pleasant,US,40.0832,-74.0682,66.11,66,90,4.0
699,Osa,RU,57.2829,55.4567,43.74,92,100,10.04
700,Veere,NL,51.5483,3.6667,55.33,69,3,5.01
701,Ostrovnoy,RU,68.0531,39.5131,29.8,92,95,3.98
702,Bodden Town,KY,19.2833,-81.25,86.0,66,75,7.0
703,Novyy Urengoy,RU,66.0833,76.6333,-0.42,96,18,11.52
704,Sibut,CF,5.718,19.0739,77.02,74,19,0.76
705,Skjervoy,NO,70.0311,20.9714,39.2,77,88,22.06
706,Englewood,US,39.6478,-104.9878,49.23,72,90,1.99
707,Usakos,NA,-22.0,15.6,66.2,29,0,7.85
708,Chitrakonda,IN,18.1167,82.0833,71.37,92,65,1.97
709,Gboko,NG,7.3179,8.9951,80.89,70,87,6.82
710,Berezanka,UA,46.8526,31.388,41.41,76,0,7.81
711,Ploemeur,FR,47.7333,-3.4333,56.82,76,75,23.02
712,Kokoda,PG,-8.8785,147.7407,72.12,93,100,1.25
713,Tumut,AU,-35.3,148.2167,43.79,78,58,2.95
714,Soe,ID,-9.8607,124.284,67.26,92,86,3.62
715,Sola,VU,-13.8833,167.55,80.31,74,23,13.33
716,Kamina,CD,-8.7386,24.9906,65.57,95,89,4.68
717,Te Anau,NZ,-45.4167,167.7167,42.12,81,100,1.74
718,Kharan,PK,28.5833,65.4167,68.68,23,0,8.75
719,Trairi,BR,-3.2778,-39.2689,83.7,67,19,12.28
720,Mersing,MY,2.4312,103.8405,75.11,94,100,5.75
721,San Luis,AR,-33.295,-66.3356,52.77,83,99,15.43
722,Cugir,RO,45.8333,23.3667,40.73,69,0,3.85
723,Porangatu,BR,-13.4408,-49.1486,86.43,48,92,2.82
724,Paraiso,CR,9.8383,-83.8656,71.51,84,99,3.15
725,Matara,LK,5.9485,80.5353,77.09,90,94,4.34
726,Sisimiut,GL,66.9395,-53.6735,35.28,90,88,25.17
727,Manokwari,ID,-0.8667,134.0833,78.48,77,100,4.54
728,Kesova Gora,RU,57.5836,37.2922,40.69,85,8,11.27
729,Yuscaran,HN,13.9333,-86.85,81.64,51,33,2.06
730,Edgewater,US,28.9889,-80.9023,75.29,60,20,12.66
731,Gharo,PK,24.7424,67.5856,75.42,58,41,9.78
732,Healdsburg,US,38.6105,-122.8692,62.64,78,90,1.01
733,Santiago Del Estero,AR,-27.7951,-64.2615,87.82,40,92,15.01
734,Kurkino,RU,53.4257,38.6582,42.06,80,6,7.63
735,El Bordo,CO,2.117,-76.9821,79.65,67,71,1.39
736,Imbituba,BR,-28.24,-48.6703,71.49,83,63,13.4
737,Reporoa,NZ,-38.4333,176.35,51.42,77,91,1.77
738,Baherden,TM,38.4362,57.4316,56.95,46,100,9.37
739,Hasaki,JP,35.7333,140.8333,57.6,87,100,7.78
740,Great Yarmouth,GB,52.6083,1.7305,52.56,75,0,24.32
741,Kynashiv,UA,48.6705,28.9037,42.03,68,0,7.14
742,Campo Maior,BR,-4.8278,-42.1686,85.62,55,97,3.58
743,Teya,RU,60.3778,92.6267,21.65,95,100,2.04
744,Olafsvik,IS,64.8945,-23.7142,35.6,70,50,17.58
745,Kyshtovka,RU,56.555,76.6271,19.6,91,100,5.84
746,Tombouctou,ML,20.0,-3.0,87.55,17,0,9.8
747,Ende,ID,-8.8432,121.6623,78.58,86,80,2.8
748,Cayenne,GF,4.9333,-52.3333,87.84,76,20,5.01
749,Monclova,MX,26.9,-101.4167,86.05,47,0,4.0
750,Aswan,EG,24.0934,32.907,90.7,22,0,8.05
751,Gorakhpur,IN,29.45,75.6833,70.9,30,0,5.37
752,Ati,TD,13.2154,18.3353,90.54,14,90,9.69
753,Yantikovo,RU,55.8216,47.9104,45.32,74,12,13.58
754,Sabha,LY,27.0377,14.4283,71.91,23,6,4.03
755,Port Macquarie,AU,-31.4333,152.9167,57.88,83,18,4.65
756,Huilong,CN,31.8111,121.655,63.03,67,100,3.83
757,Crotone,IT,39.0851,17.1178,64.49,88,40,3.44
758,Guaruja,BR,-23.9931,-46.2564,76.91,59,75,5.75
759,Eltham,NZ,-39.4292,174.3,51.19,84,90,5.99
760,Kerman,IR,30.2832,57.0788,60.66,33,0,16.11
761,Liverpool,GB,53.4106,-2.9779,50.68,84,75,5.01
762,Morwell,AU,-38.2333,146.4,50.4,94,19,1.21
763,Christchurch,NZ,-43.5333,172.6333,53.02,69,90,1.01
764,Rybinsk,RU,58.0446,38.8426,41.41,86,20,9.33
765,Jutai,BR,-5.1833,-68.9,94.08,43,91,3.36
766,Novska,HR,45.3406,16.9769,42.67,78,0,4.65
767,Banes,CU,20.9625,-75.7186,88.41,74,46,5.03
768,Russell,US,32.3502,-85.1999,68.97,58,90,11.5
769,Gillette,US,44.2911,-105.5022,32.05,67,90,0.0
770,Ambovombe,MG,-25.1667,46.0833,72.93,82,100,5.17
771,Serenje,ZM,-13.2325,30.2352,71.91,37,25,2.8
772,Awjilah,LY,29.1081,21.2869,69.94,62,65,10.38
773,Kamenskiy,RU,50.8855,45.488,43.99,70,0,6.42
774,Grindavik,IS,63.8424,-22.4338,36.07,75,40,31.07
775,Chardara,KZ,41.2547,67.9692,48.99,45,0,9.53
776,Fairview,US,40.8126,-73.999,65.62,65,75,6.91
777,Mto Wa Mbu,TZ,-3.35,35.85,77.59,56,90,6.44
778,Charleston,US,32.7766,-79.9309,72.1,61,1,5.99
779,Pout,SN,14.7739,-17.0603,83.16,61,0,13.8
780,Havoysund,NO,70.9963,24.6622,35.83,80,18,16.89
781,Shimoda,JP,34.6667,138.95,59.11,82,79,10.27
782,Gejiu,CN,23.306,103.1635,53.17,98,100,3.18
783,Eseka,CM,3.65,10.7667,72.45,99,95,2.59
784,Bautzen,DE,51.1833,14.4333,56.21,67,17,10.0
785,Tahta,EG,26.7693,31.5021,80.92,32,6,6.78
786,Korla,CN,41.7597,86.1469,47.88,43,25,1.88
787,Mafra,BR,-26.1114,-49.8053,63.95,86,92,6.08
788,Darab,IR,28.7519,54.5444,70.61,24,27,8.46
789,Kuito,AO,-12.3833,16.9333,61.32,96,66,12.03
790,Richards Bay,ZA,-28.783,32.0377,65.55,87,0,3.69
791,Montague,US,42.5356,-72.5351,66.34,65,75,8.81
792,El Zulia,CO,7.9325,-72.6012,85.51,65,40,10.36
793,Santa Maria,BR,-29.6842,-53.8069,87.1,48,40,4.61
794,Buxton,GB,53.2574,-1.9098,49.3,86,100,7.0
795,Kibre Mengist,ET,5.8833,38.9833,61.86,64,98,2.28
796,Marsaxlokk,MT,35.8419,14.5431,68.07,88,20,4.61
797,Taormina,IT,37.8536,15.2885,64.27,86,100,7.23
798,Taian,CN,36.1853,117.12,50.27,90,0,5.1
799,Camabatela,AO,-8.1881,15.375,65.89,93,100,3.02
800,Griffith,US,41.5284,-87.4237,53.89,71,90,3.0
801,North Platte,US,41.1239,-100.7654,40.98,60,90,4.0
802,La Tuque,CA,47.4334,-72.7824,46.65,93,100,10.36
803,Longjiang,CN,47.3303,123.1836,28.47,31,0,2.73
804,Kushiro,JP,42.975,144.3747,44.13,80,8,4.76
805,Pouebo,NC,-20.4,164.5667,69.6,70,10,3.89
806,Platanos,GR,37.6667,21.6167,63.09,70,12,1.57
807,Sassandra,CI,4.95,-6.0833,77.14,90,26,7.05
808,Isangel,VU,-19.55,169.2667,75.33,82,10,6.89
809,Constantine,DZ,36.365,6.6147,69.21,60,75,5.75
810,Conceicao Do Araguaia,BR,-8.2578,-49.2647,83.1,61,100,7.7
811,Drezdenko,PL,52.8383,15.8308,53.64,64,12,8.12
812,Meulaboh,ID,4.1363,96.1285,75.88,89,100,3.67
813,Khilok,RU,51.3674,110.4676,28.31,72,63,4.34
814,Nikolayevka,RU,53.1257,47.2041,43.97,81,8,7.94
815,Baturinskaya,RU,45.7927,39.3707,49.69,82,0,11.52
